Departamento,provincia,Clae3,Empleados
URUGUAY,ENTRE RIOS,463,54.0
URUGUAY,ENTRE RIOS,473,162.0
URUGUAY,ENTRE RIOS,492,280.0
VICTORIA,ENTRE RIOS,920,372.0
FORMOSA,FORMOSA,466,49.0
FORMOSA,FORMOSA,591,127.0
FORMOSA,FORMOSA,682,15.0
FORMOSA,FORMOSA,939,72.0
COCHINOCA,JUJUY,773,19.0
DR. MANUEL BELGRANO,JUJUY,451,338.0
DR. MANUEL BELGRANO,JUJUY,463,140.0
DR. MANUEL BELGRANO,JUJUY,471,38.0
DR. MANUEL BELGRANO,JUJUY,474,67.0
DR. MANUEL BELGRANO,JUJUY,492,122.0
DR. MANUEL BELGRANO,JUJUY,691,41.0
DR. MANUEL BELGRANO,JUJUY,862,41.0
DR. MANUEL BELGRANO,JUJUY,960,105.0
PALPALA,JUJUY,602,41.0
CAPITAL,LA PAMPA,452,8.0
CAPITAL,LA PAMPA,477,146.0
CAPITAL,LA PAMPA,530,121.0
CAPITAL,LA PAMPA,812,791.0
CATRILO,LA PAMPA,104,201.0
CATRILO,LA PAMPA,477,21.0
MARACO,LA PAMPA,101,171.0
PUELEN,LA PAMPA,492,295.0
QUEMU QUEMU,LA PAMPA,492,9.0
REALICO,LA PAMPA,466,31.0
TRENEL,LA PAMPA,101,180.0
UTRACAN,LA PAMPA,461,50.0
CAPITAL,LA RIOJA,360,218.0
CAPITAL,LA RIOJA,410,598.0
CAPITAL,LA RIOJA,475,157.0
CAPITAL,LA RIOJA,476,73.0
CAPITAL,LA RIOJA,477,149.0
CAPITAL,LA RIOJA,478,14.0
CAPITAL,LA RIOJA,492,31.0
CHAMICAL,LA RIOJA,360,18.0
CHILECITO,LA RIOJA,107,163.0
CHILECITO,LA RIOJA,469,17.0
CHILECITO,LA RIOJA,611,5.0
CAPITAL,MENDOZA,107,96.0
CAPITAL,MENDOZA,181,345.0
CAPITAL,MENDOZA,452,10.0
CAPITAL,MENDOZA,463,12.0
CAPITAL,MENDOZA,463,37.0
CAPITAL,MENDOZA,464,55.0
CAPITAL,MENDOZA,466,47.0
CAPITAL,MENDOZA,472,78.0
CAPITAL,MENDOZA,492,261.0
CAPITAL,MENDOZA,602,250.0
CAPITAL,MENDOZA,702,23.0
CAPITAL,MENDOZA,731,202.0
CAPITAL,MENDOZA,862,59.0
CAPITAL,MENDOZA,931,419.0
GODOY CRUZ,MENDOZA,103,32.0
GODOY CRUZ,MENDOZA,106,21.0
GODOY CRUZ,MENDOZA,107,166.0
GODOY CRUZ,MENDOZA,107,139.0
GODOY CRUZ,MENDOZA,259,18.0
GODOY CRUZ,MENDOZA,463,72.0
GODOY CRUZ,MENDOZA,466,61.0
GODOY CRUZ,MENDOZA,492,302.0
GODOY CRUZ,MENDOZA,492,140.0
GODOY CRUZ,MENDOZA,702,37.0
GODOY CRUZ,MENDOZA,721,48.0
GODOY CRUZ,MENDOZA,773,60.0
GODOY CRUZ,MENDOZA,791,15.0
GUAYMALLEN,MENDOZA,016,26.0
GUAYMALLEN,MENDOZA,239,42.0
GUAYMALLEN,MENDOZA,292,73.0
GUAYMALLEN,MENDOZA,463,19.0
GUAYMALLEN,MENDOZA,469,141.0
GUAYMALLEN,MENDOZA,472,114.0
GUAYMALLEN,MENDOZA,475,118.0
GUAYMALLEN,MENDOZA,477,19.0
GUAYMALLEN,MENDOZA,477,18.0
GUAYMALLEN,MENDOZA,479,14.0
LAS HERAS,MENDOZA,013,24.0
LAS HERAS,MENDOZA,239,146.0
LAS HERAS,MENDOZA,472,87.0
LAS HERAS,MENDOZA,492,252.0
LAS HERAS,MENDOZA,601,47.0
LAS HERAS,MENDOZA,812,375.0
LUJAN DE CUYO,MENDOZA,239,50.0
LUJAN DE CUYO,MENDOZA,251,119.0
LUJAN DE CUYO,MENDOZA,271,94.0
LUJAN DE CUYO,MENDOZA,451,7.0
LUJAN DE CUYO,MENDOZA,463,69.0
LUJAN DE CUYO,MENDOZA,475,14.0
LUJAN DE CUYO,MENDOZA,491,60.0
MAIPU,MENDOZA,011,39.0
MAIPU,MENDOZA,016,80.0
MAIPU,MENDOZA,024,46.0
MAIPU,MENDOZA,091,540.0
MAIPU,MENDOZA,463,12.0
MAIPU,MENDOZA,472,52.0
MAIPU,MENDOZA,749,144.0
MAIPU,MENDOZA,852,380.0
MALARGÜE,MENDOZA,239,58.0
MALARGÜE,MENDOZA,772,5.0
MALARGÜE,MENDOZA,791,196.0
RIVADAVIA,MENDOZA,012,10.0
RIVADAVIA,MENDOZA,016,22.0
RIVADAVIA,MENDOZA,239,92.0
SAN CARLOS,MENDOZA,011,49.0
SAN CARLOS,MENDOZA,012,15.0
SAN CARLOS,MENDOZA,107,15.0
SAN MARTIN,MENDOZA,011,10.0
SAN MARTIN,MENDOZA,466,150.0
SAN MARTIN,MENDOZA,473,177.0
SAN RAFAEL,MENDOZA,103,349.0
SAN RAFAEL,MENDOZA,107,211.0
SAN RAFAEL,MENDOZA,477,35.0
SAN RAFAEL,MENDOZA,477,178.0
SAN RAFAEL,MENDOZA,477,28.0
SAN RAFAEL,MENDOZA,551,241.0
SAN RAFAEL,MENDOZA,561,157.0
SAN RAFAEL,MENDOZA,870,66.0
SAN RAFAEL,MENDOZA,960,71.0
TUPUNGATO,MENDOZA,012,147.0
APOSTOLES,MISIONES,107,1505.0
CAINGUAS,MISIONES,462,93.0
CANDELARIA,MISIONES,360,22.0
CAPITAL,MISIONES,202,123.0
CAPITAL,MISIONES,239,32.0
CAPITAL,MISIONES,433,20.0
CAPITAL,MISIONES,451,159.0
CAPITAL,MISIONES,463,78.0
CAPITAL,MISIONES,463,109.0
CAPITAL,MISIONES,472,140.0
CAPITAL,MISIONES,475,14.0
CAPITAL,MISIONES,530,288.0
CAPITAL,MISIONES,561,57.0
CAPITAL,MISIONES,581,247.0
CAPITAL,MISIONES,801,1279.0
CAPITAL,MISIONES,842,7.0
CAPITAL,MISIONES,910,23.0
ELDORADO,MISIONES,024,36.0
GUARANI,MISIONES,161,73.0
GUARANI,MISIONES,492,232.0
IGUAZU,MISIONES,024,159.0
IGUAZU,MISIONES,161,818.0
IGUAZU,MISIONES,471,199.0
IGUAZU,MISIONES,561,166.0
LEANDRO N. ALEM,MISIONES,251,29.0
MONTECARLO,MISIONES,331,18.0
OBERA,MISIONES,453,86.0
OBERA,MISIONES,463,101.0
AÑELO,NEUQUEN,492,648.0
CATAN LIL,NEUQUEN,014,12.0
CONFLUENCIA,NEUQUEN,282,142.0
CONFLUENCIA,NEUQUEN,352,232.0
CONFLUENCIA,NEUQUEN,381,391.0
CONFLUENCIA,NEUQUEN,390,85.0
CONFLUENCIA,NEUQUEN,431,993.0
CONFLUENCIA,NEUQUEN,432,26.0
CONFLUENCIA,NEUQUEN,451,755.0
CONFLUENCIA,NEUQUEN,453,178.0
CONFLUENCIA,NEUQUEN,463,16.0
CONFLUENCIA,NEUQUEN,463,102.0
CONFLUENCIA,NEUQUEN,464,28.0
CONFLUENCIA,NEUQUEN,464,12.0
CONFLUENCIA,NEUQUEN,472,17.0
CONFLUENCIA,NEUQUEN,475,46.0
CONFLUENCIA,NEUQUEN,477,128.0
CONFLUENCIA,NEUQUEN,524,28.0
CONFLUENCIA,NEUQUEN,749,143.0
CONFLUENCIA,NEUQUEN,801,133.0
CONFLUENCIA,NEUQUEN,863,168.0
CONFLUENCIA,NEUQUEN,960,23.0
LACAR,NEUQUEN,511,383.0
LACAR,NEUQUEN,551,71.0
LONCOPUE,NEUQUEN,931,77.0
PEHUENCHES,NEUQUEN,711,30.0
ZAPALA,NEUQUEN,239,129.0
AVELLANEDA,RIO NEGRO,461,93.0
BARILOCHE,RIO NEGRO,161,47.0
BARILOCHE,RIO NEGRO,463,39.0
BARILOCHE,RIO NEGRO,463,86.0
BARILOCHE,RIO NEGRO,464,29.0
BARILOCHE,RIO NEGRO,472,109.0
BARILOCHE,RIO NEGRO,472,125.0
BARILOCHE,RIO NEGRO,475,48.0
BARILOCHE,RIO NEGRO,552,50.0
BARILOCHE,RIO NEGRO,791,299.0
BARILOCHE,RIO NEGRO,851,1359.0
BARILOCHE,RIO NEGRO,939,329.0
GENERAL ROCA,RIO NEGRO,012,318.0
GENERAL ROCA,RIO NEGRO,061,347.0
GENERAL ROCA,RIO NEGRO,161,110.0
GENERAL ROCA,RIO NEGRO,463,144.0
GENERAL ROCA,RIO NEGRO,471,1315.0
GENERAL ROCA,RIO NEGRO,475,94.0
GENERAL ROCA,RIO NEGRO,475,68.0
GENERAL ROCA,RIO NEGRO,479,24.0
GENERAL ROCA,RIO NEGRO,492,515.0
GENERAL ROCA,RIO NEGRO,551,16.0
GENERAL ROCA,RIO NEGRO,949,408.0
25 DE MAYO,RIO NEGRO,551,24.0
ANTA,SALTA,461,32.0
CAPITAL,SALTA,016,16.0
CAPITAL,SALTA,105,97.0
CAPITAL,SALTA,421,572.0
CAPITAL,SALTA,452,13.0
CAPITAL,SALTA,452,31.0
CAPITAL,SALTA,452,17.0
CAPITAL,SALTA,453,164.0
CAPITAL,SALTA,453,49.0
CAPITAL,SALTA,463,200.0
CAPITAL,SALTA,464,59.0
CAPITAL,SALTA,465,68.0
CAPITAL,SALTA,466,72.0
CAPITAL,SALTA,472,51.0
CAPITAL,SALTA,472,51.0
CAPITAL,SALTA,475,41.0
CAPITAL,SALTA,651,39.0
CAPITAL,SALTA,691,151.0
CAPITAL,SALTA,771,115.0
CAPITAL,SALTA,771,84.0
CAPITAL,SALTA,791,177.0
CAPITAL,SALTA,812,79.0
CAPITAL,SALTA,829,55.0
CAPITAL,SALTA,854,75.0
CAPITAL,SALTA,952,3.0
CERRILLOS,SALTA,477,19.0
GENERAL GÜEMES,SALTA,461,17.0
GENERAL JOSE DE SAN MARTIN,SALTA,014,70.0
GENERAL JOSE DE SAN MARTIN,SALTA,360,115.0
GENERAL JOSE DE SAN MARTIN,SALTA,491,75.0
GENERAL JOSE DE SAN MARTIN,SALTA,492,80.0
GENERAL JOSE DE SAN MARTIN,SALTA,602,45.0
GENERAL JOSE DE SAN MARTIN,SALTA,711,26.0
ORAN,SALTA,161,29.0
RIVADAVIA,SALTA,014,49.0
ALBARDON,SAN JUAN,103,61.0
ALBARDON,SAN JUAN,107,340.0
ALBARDON,SAN JUAN,239,377.0
CAPITAL,SAN JUAN,107,15.0
CAPITAL,SAN JUAN,422,223.0
CAPITAL,SAN JUAN,561,50.0
CAPITAL,SAN JUAN,562,460.0
CAPITAL,SAN JUAN,821,18.0
CAPITAL,SAN JUAN,854,183.0
CAPITAL,SAN JUAN,931,192.0
IGLESIA,SAN JUAN,072,1531.0
IGLESIA,SAN JUAN,492,44.0
9 DE JULIO,SAN JUAN,282,213.0
POCITO,SAN JUAN,011,54.0
POCITO,SAN JUAN,422,49.0
RAWSON,SAN JUAN,949,448.0
SARMIENTO,SAN JUAN,012,273.0
SARMIENTO,SAN JUAN,016,46.0
SARMIENTO,SAN JUAN,239,60.0
25 DE MAYO,SAN JUAN,104,97.0
CHACABUCO,SAN LUIS,170,353.0
GENERAL PEDERNERA,SAN LUIS,014,40.0
GENERAL PEDERNERA,SAN LUIS,472,109.0
GENERAL PEDERNERA,SAN LUIS,681,22.0
JUNIN,SAN LUIS,466,95.0
JUNIN,SAN LUIS,920,161.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,141,294.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,463,20.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,475,138.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,475,51.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,477,42.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,492,28.0
JUAN MARTIN DE PUEYRREDON,SAN LUIS,960,85.0
CORPEN AIKE,SANTA CRUZ,429,1792.0
DESEADO,SANTA CRUZ,102,255.0
DESEADO,SANTA CRUZ,429,1157.0
DESEADO,SANTA CRUZ,431,274.0
GÜER AIKE,SANTA CRUZ,471,106.0
GÜER AIKE,SANTA CRUZ,492,110.0
GÜER AIKE,SANTA CRUZ,492,435.0
GÜER AIKE,SANTA CRUZ,692,133.0
LAGO ARGENTINO,SANTA CRUZ,475,13.0
LAGO BUENOS AIRES,SANTA CRUZ,016,37.0
BELGRANO,SANTA FE,472,29.0
CASEROS,SANTA FE,463,92.0
CASEROS,SANTA FE,466,23.0
CASTELLANOS,SANTA FE,170,161.0
CASTELLANOS,SANTA FE,221,49.0
CASTELLANOS,SANTA FE,239,133.0
CASTELLANOS,SANTA FE,282,457.0
CASTELLANOS,SANTA FE,462,23.0
CASTELLANOS,SANTA FE,465,11.0
CASTELLANOS,SANTA FE,466,53.0
CASTELLANOS,SANTA FE,472,83.0
CASTELLANOS,SANTA FE,475,149.0
CASTELLANOS,SANTA FE,477,19.0
CASTELLANOS,SANTA FE,702,59.0
CONSTITUCION,SANTA FE,107,216.0
CONSTITUCION,SANTA FE,360,38.0
CONSTITUCION,SANTA FE,492,90.0
CONSTITUCION,SANTA FE,949,260.0
GENERAL LOPEZ,SANTA FE,265,56.0
GENERAL LOPEZ,SANTA FE,282,653.0
GENERAL LOPEZ,SANTA FE,452,8.0
GENERAL LOPEZ,SANTA FE,461,839.0
GENERAL LOPEZ,SANTA FE,472,47.0
GENERAL LOPEZ,SANTA FE,472,18.0
GENERAL LOPEZ,SANTA FE,920,23.0
GENERAL OBLIGADO,SANTA FE,011,19.0
GENERAL OBLIGADO,SANTA FE,011,55.0
GENERAL OBLIGADO,SANTA FE,101,1228.0
GENERAL OBLIGADO,SANTA FE,477,177.0
IRIONDO,SANTA FE,465,6.0
LA CAPITAL,SANTA FE,081,56.0
LA CAPITAL,SANTA FE,107,24.0
LA CAPITAL,SANTA FE,251,88.0
LA CAPITAL,SANTA FE,251,381.0
LA CAPITAL,SANTA FE,282,154.0
LA CAPITAL,SANTA FE,432,141.0
LA CAPITAL,SANTA FE,451,8.0
LA CAPITAL,SANTA FE,464,105.0
LA CAPITAL,SANTA FE,466,41.0
LA CAPITAL,SANTA FE,472,80.0
LA CAPITAL,SANTA FE,475,22.0
LA CAPITAL,SANTA FE,477,62.0
LA CAPITAL,SANTA FE,477,37.0
LA CAPITAL,SANTA FE,530,90.0
LA CAPITAL,SANTA FE,561,96.0
LA CAPITAL,SANTA FE,561,247.0
LA CAPITAL,SANTA FE,812,1419.0
LA CAPITAL,SANTA FE,862,115.0
LA CAPITAL,SANTA FE,863,249.0
LA CAPITAL,SANTA FE,870,246.0
LA CAPITAL,SANTA FE,931,161.0
LAS COLONIAS,SANTA FE,014,56.0
LAS COLONIAS,SANTA FE,014,7.0
LAS COLONIAS,SANTA FE,016,10.0
LAS COLONIAS,SANTA FE,016,61.0
LAS COLONIAS,SANTA FE,107,75.0
LAS COLONIAS,SANTA FE,231,67.0
LAS COLONIAS,SANTA FE,251,575.0
LAS COLONIAS,SANTA FE,351,71.0
LAS COLONIAS,SANTA FE,452,8.0
LAS COLONIAS,SANTA FE,461,450.0
LAS COLONIAS,SANTA FE,475,48.0
ROSARIO,SANTA FE,016,78.0
ROSARIO,SANTA FE,101,53.0
ROSARIO,SANTA FE,106,360.0
ROSARIO,SANTA FE,106,35.0
ROSARIO,SANTA FE,107,552.0
ROSARIO,SANTA FE,108,90.0
ROSARIO,SANTA FE,151,49.0
ROSARIO,SANTA FE,222,485.0
ROSARIO,SANTA FE,259,266.0
ROSARIO,SANTA FE,265,139.0
ROSARIO,SANTA FE,293,2476.0
ROSARIO,SANTA FE,370,66.0
ROSARIO,SANTA FE,439,77.0
ROSARIO,SANTA FE,452,47.0
ROSARIO,SANTA FE,453,321.0
ROSARIO,SANTA FE,461,43.0
ROSARIO,SANTA FE,462,33.0
ROSARIO,SANTA FE,464,47.0
ROSARIO,SANTA FE,465,50.0
ROSARIO,SANTA FE,465,80.0
ROSARIO,SANTA FE,466,27.0
ROSARIO,SANTA FE,469,23.0
ROSARIO,SANTA FE,472,1063.0
ROSARIO,SANTA FE,475,68.0
ROSARIO,SANTA FE,475,520.0
ROSARIO,SANTA FE,476,89.0
ROSARIO,SANTA FE,477,77.0
ROSARIO,SANTA FE,477,251.0
ROSARIO,SANTA FE,477,272.0
ROSARIO,SANTA FE,492,2805.0
ROSARIO,SANTA FE,492,210.0
ROSARIO,SANTA FE,561,4076.0
ROSARIO,SANTA FE,612,141.0
ROSARIO,SANTA FE,651,463.0
ROSARIO,SANTA FE,661,301.0
ROSARIO,SANTA FE,661,72.0
ROSARIO,SANTA FE,711,609.0
ROSARIO,SANTA FE,771,31.0
ROSARIO,SANTA FE,813,73.0
ROSARIO,SANTA FE,829,76.0
ROSARIO,SANTA FE,829,3620.0
ROSARIO,SANTA FE,863,773.0
ROSARIO,SANTA FE,949,642.0
SAN CRISTOBAL,SANTA FE,461,7.0
SAN CRISTOBAL,SANTA FE,492,22.0
SAN JERONIMO,SANTA FE,105,314.0
SAN JERONIMO,SANTA FE,461,43.0
SAN JERONIMO,SANTA FE,681,33.0
SAN LORENZO,SANTA FE,104,741.0
SAN LORENZO,SANTA FE,202,312.0
SAN LORENZO,SANTA FE,432,77.0
SAN LORENZO,SANTA FE,464,9.0
SAN LORENZO,SANTA FE,473,335.0
SAN LORENZO,SANTA FE,562,141.0
SAN LORENZO,SANTA FE,812,394.0
SAN LORENZO,SANTA FE,852,806.0
SAN LORENZO,SANTA FE,864,78.0
SAN LORENZO,SANTA FE,960,44.0
SAN MARTIN,SANTA FE,101,951.0
SAN MARTIN,SANTA FE,105,118.0
VERA,SANTA FE,014,36.0
VERA,SANTA FE,108,47.0
BANDA,SANTIAGO DEL ESTERO,107,52.0
BANDA,SANTIAGO DEL ESTERO,139,586.0
BANDA,SANTIAGO DEL ESTERO,463,17.0
BANDA,SANTIAGO DEL ESTERO,863,59.0
CAPITAL,SANTIAGO DEL ESTERO,351,385.0
CAPITAL,SANTIAGO DEL ESTERO,360,240.0
CAPITAL,SANTIAGO DEL ESTERO,422,1380.0
CAPITAL,SANTIAGO DEL ESTERO,472,23.0
CAPITAL,SANTIAGO DEL ESTERO,477,92.0
CAPITAL,SANTIAGO DEL ESTERO,477,581.0
CAPITAL,SANTIAGO DEL ESTERO,863,148.0
MORENO,SANTIAGO DEL ESTERO,014,15.0
SILIPICA,SANTIAGO DEL ESTERO,011,12.0
CRUZ ALTA,TUCUMAN,012,253.0
CRUZ ALTA,TUCUMAN,454,57.0
CRUZ ALTA,TUCUMAN,472,26.0
CRUZ ALTA,TUCUMAN,523,64.0
CHICLIGASTA,TUCUMAN,016,206.0
FAMAILLA,TUCUMAN,012,110.0
LULES,TUCUMAN,012,432.0
MONTEROS,TUCUMAN,012,145.0
MONTEROS,TUCUMAN,012,285.0
CAPITAL,TUCUMAN,013,57.0
CAPITAL,TUCUMAN,014,169.0
CAPITAL,TUCUMAN,016,80.0
CAPITAL,TUCUMAN,107,474.0
CAPITAL,TUCUMAN,110,107.0
CAPITAL,TUCUMAN,265,22.0
CAPITAL,TUCUMAN,292,109.0
CAPITAL,TUCUMAN,422,802.0
CAPITAL,TUCUMAN,451,93.0
CAPITAL,TUCUMAN,461,88.0
CAPITAL,TUCUMAN,463,201.0
CAPITAL,TUCUMAN,466,42.0
CAPITAL,TUCUMAN,466,266.0
CAPITAL,TUCUMAN,469,580.0
CAPITAL,TUCUMAN,471,1403.0
CAPITAL,TUCUMAN,471,283.0
CAPITAL,TUCUMAN,477,1214.0
CAPITAL,TUCUMAN,561,124.0
CAPITAL,TUCUMAN,602,98.0
CAPITAL,TUCUMAN,602,173.0
CAPITAL,TUCUMAN,614,28.0
CAPITAL,TUCUMAN,651,715.0
CAPITAL,TUCUMAN,702,22.0
CAPITAL,TUCUMAN,702,89.0
CAPITAL,TUCUMAN,812,95.0
CAPITAL,TUCUMAN,870,117.0
CAPITAL,TUCUMAN,931,42.0
YERBA BUENA,TUCUMAN,429,167.0
YERBA BUENA,TUCUMAN,463,20.0
YERBA BUENA,TUCUMAN,711,50.0
RIO GRANDE,TIERRA DEL FUEGO,275,492.0
RIO GRANDE,TIERRA DEL FUEGO,960,13.0
USHUAIA,TIERRA DEL FUEGO,031,442.0
USHUAIA,TIERRA DEL FUEGO,471,394.0
USHUAIA,TIERRA DEL FUEGO,471,70.0
USHUAIA,TIERRA DEL FUEGO,478,21.0
COMUNA 1,CIUDAD DE BUENOS AIRES,014,91.0
COMUNA 1,CIUDAD DE BUENOS AIRES,016,15.0
COMUNA 1,CIUDAD DE BUENOS AIRES,103,64.0
COMUNA 1,CIUDAD DE BUENOS AIRES,107,323.0
COMUNA 1,CIUDAD DE BUENOS AIRES,210,1924.0
COMUNA 1,CIUDAD DE BUENOS AIRES,275,107.0
COMUNA 1,CIUDAD DE BUENOS AIRES,331,88.0
COMUNA 1,CIUDAD DE BUENOS AIRES,351,1360.0
COMUNA 1,CIUDAD DE BUENOS AIRES,351,954.0
COMUNA 1,CIUDAD DE BUENOS AIRES,454,173.0
COMUNA 1,CIUDAD DE BUENOS AIRES,454,3.0
COMUNA 1,CIUDAD DE BUENOS AIRES,463,266.0
COMUNA 1,CIUDAD DE BUENOS AIRES,465,69.0
COMUNA 1,CIUDAD DE BUENOS AIRES,466,60.0
COMUNA 1,CIUDAD DE BUENOS AIRES,471,722.0
COMUNA 1,CIUDAD DE BUENOS AIRES,475,30.0
COMUNA 1,CIUDAD DE BUENOS AIRES,476,152.0
COMUNA 1,CIUDAD DE BUENOS AIRES,492,1578.0
COMUNA 1,CIUDAD DE BUENOS AIRES,492,173.0
COMUNA 1,CIUDAD DE BUENOS AIRES,522,247.0
COMUNA 1,CIUDAD DE BUENOS AIRES,524,176.0
COMUNA 1,CIUDAD DE BUENOS AIRES,561,4162.0
COMUNA 1,CIUDAD DE BUENOS AIRES,602,1276.0
COMUNA 1,CIUDAD DE BUENOS AIRES,620,106.0
COMUNA 1,CIUDAD DE BUENOS AIRES,641,810.0
COMUNA 1,CIUDAD DE BUENOS AIRES,643,203.0
COMUNA 1,CIUDAD DE BUENOS AIRES,662,762.0
COMUNA 1,CIUDAD DE BUENOS AIRES,681,541.0
COMUNA 1,CIUDAD DE BUENOS AIRES,682,61.0
COMUNA 1,CIUDAD DE BUENOS AIRES,702,10775.0
COMUNA 1,CIUDAD DE BUENOS AIRES,749,5.0
COMUNA 1,CIUDAD DE BUENOS AIRES,812,58.0
COMUNA 1,CIUDAD DE BUENOS AIRES,869,12268.0
COMUNA 1,CIUDAD DE BUENOS AIRES,870,329.0
COMUNA 1,CIUDAD DE BUENOS AIRES,900,686.0
COMUNA 1,CIUDAD DE BUENOS AIRES,900,19.0
COMUNA 1,CIUDAD DE BUENOS AIRES,931,8.0
COMUNA 1,CIUDAD DE BUENOS AIRES,951,69.0
COMUNA 2,CIUDAD DE BUENOS AIRES,107,264.0
COMUNA 2,CIUDAD DE BUENOS AIRES,471,518.0
COMUNA 2,CIUDAD DE BUENOS AIRES,472,70.0
COMUNA 2,CIUDAD DE BUENOS AIRES,472,19.0
COMUNA 2,CIUDAD DE BUENOS AIRES,477,53.0
COMUNA 2,CIUDAD DE BUENOS AIRES,512,67.0
COMUNA 2,CIUDAD DE BUENOS AIRES,524,18.0
COMUNA 2,CIUDAD DE BUENOS AIRES,551,52.0
COMUNA 2,CIUDAD DE BUENOS AIRES,620,1279.0
COMUNA 2,CIUDAD DE BUENOS AIRES,681,8.0
COMUNA 2,CIUDAD DE BUENOS AIRES,681,580.0
COMUNA 2,CIUDAD DE BUENOS AIRES,741,17.0
COMUNA 2,CIUDAD DE BUENOS AIRES,801,2384.0
COMUNA 2,CIUDAD DE BUENOS AIRES,821,26.0
COMUNA 2,CIUDAD DE BUENOS AIRES,853,267.0
COMUNA 3,CIUDAD DE BUENOS AIRES,011,183.0
COMUNA 3,CIUDAD DE BUENOS AIRES,141,54.0
COMUNA 3,CIUDAD DE BUENOS AIRES,275,258.0
COMUNA 3,CIUDAD DE BUENOS AIRES,309,21.0
COMUNA 3,CIUDAD DE BUENOS AIRES,432,67.0
COMUNA 3,CIUDAD DE BUENOS AIRES,464,98.0
COMUNA 3,CIUDAD DE BUENOS AIRES,465,15.0
COMUNA 3,CIUDAD DE BUENOS AIRES,471,356.0
COMUNA 3,CIUDAD DE BUENOS AIRES,472,23.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,171.0
COMUNA 3,CIUDAD DE BUENOS AIRES,477,128.0
COMUNA 3,CIUDAD DE BUENOS AIRES,801,4393.0
COMUNA 3,CIUDAD DE BUENOS AIRES,841,55.0
COMUNA 3,CIUDAD DE BUENOS AIRES,853,1191.0
COMUNA 3,CIUDAD DE BUENOS AIRES,862,40.0
COMUNA 3,CIUDAD DE BUENOS AIRES,920,39.0
COMUNA 3,CIUDAD DE BUENOS AIRES,949,169.0
COMUNA 4,CIUDAD DE BUENOS AIRES,105,176.0
COMUNA 4,CIUDAD DE BUENOS AIRES,139,336.0
COMUNA 4,CIUDAD DE BUENOS AIRES,181,1148.0
COMUNA 4,CIUDAD DE BUENOS AIRES,239,164.0
COMUNA 4,CIUDAD DE BUENOS AIRES,259,76.0
COMUNA 4,CIUDAD DE BUENOS AIRES,292,100.0
COMUNA 4,CIUDAD DE BUENOS AIRES,309,93.0
COMUNA 4,CIUDAD DE BUENOS AIRES,310,61.0
COMUNA 4,CIUDAD DE BUENOS AIRES,421,800.0
COMUNA 4,CIUDAD DE BUENOS AIRES,422,814.0
COMUNA 4,CIUDAD DE BUENOS AIRES,464,48.0
COMUNA 4,CIUDAD DE BUENOS AIRES,465,14.0
COMUNA 4,CIUDAD DE BUENOS AIRES,477,48.0
COMUNA 4,CIUDAD DE BUENOS AIRES,477,391.0
COMUNA 4,CIUDAD DE BUENOS AIRES,477,222.0
COMUNA 4,CIUDAD DE BUENOS AIRES,479,58.0
COMUNA 4,CIUDAD DE BUENOS AIRES,492,232.0
COMUNA 4,CIUDAD DE BUENOS AIRES,492,14.0
COMUNA 4,CIUDAD DE BUENOS AIRES,581,81.0
COMUNA 4,CIUDAD DE BUENOS AIRES,711,490.0
COMUNA 4,CIUDAD DE BUENOS AIRES,711,551.0
COMUNA 4,CIUDAD DE BUENOS AIRES,741,79.0
COMUNA 4,CIUDAD DE BUENOS AIRES,920,66.0
COMUNA 4,CIUDAD DE BUENOS AIRES,939,89.0
COMUNA 5,CIUDAD DE BUENOS AIRES,105,84.0
COMUNA 5,CIUDAD DE BUENOS AIRES,141,8.0
COMUNA 5,CIUDAD DE BUENOS AIRES,410,1352.0
COMUNA 5,CIUDAD DE BUENOS AIRES,410,684.0
COMUNA 5,CIUDAD DE BUENOS AIRES,464,48.0
COMUNA 5,CIUDAD DE BUENOS AIRES,464,71.0
COMUNA 5,CIUDAD DE BUENOS AIRES,464,38.0
COMUNA 5,CIUDAD DE BUENOS AIRES,472,70.0
COMUNA 5,CIUDAD DE BUENOS AIRES,492,329.0
COMUNA 5,CIUDAD DE BUENOS AIRES,651,1369.0
COMUNA 5,CIUDAD DE BUENOS AIRES,731,146.0
COMUNA 5,CIUDAD DE BUENOS AIRES,791,176.0
COMUNA 5,CIUDAD DE BUENOS AIRES,854,330.0
COMUNA 5,CIUDAD DE BUENOS AIRES,862,123.0
COMUNA 5,CIUDAD DE BUENOS AIRES,951,31.0
COMUNA 5,CIUDAD DE BUENOS AIRES,960,41.0
COMUNA 5,CIUDAD DE BUENOS AIRES,960,74.0
COMUNA 6,CIUDAD DE BUENOS AIRES,141,47.0
COMUNA 6,CIUDAD DE BUENOS AIRES,464,17.0
COMUNA 6,CIUDAD DE BUENOS AIRES,465,43.0
COMUNA 6,CIUDAD DE BUENOS AIRES,475,49.0
COMUNA 6,CIUDAD DE BUENOS AIRES,492,164.0
