Departamento,provincia,Clae3,Empleados
Maipú,Mendoza,477,192.0
Maipú,Mendoza,477,36.0
Maipú,Mendoza,477,26.0
Maipú,Mendoza,477,35.0
Maipú,Mendoza,477,44.0
Maipú,Mendoza,478,14.0
Maipú,Mendoza,492,1332.0
Maipú,Mendoza,492,70.0
Maipú,Mendoza,492,146.0
Maipú,Mendoza,492,35.0
Maipú,Mendoza,492,1112.0
Maipú,Mendoza,524,113.0
Maipú,Mendoza,524,26.0
Maipú,Mendoza,551,359.0
Maipú,Mendoza,561,336.0
Maipú,Mendoza,561,49.0
Maipú,Mendoza,614,18.0
Maipú,Mendoza,702,21.0
Maipú,Mendoza,712,63.0
Maipú,Mendoza,749,144.0
Maipú,Mendoza,780,264.0
Maipú,Mendoza,813,44.0
Maipú,Mendoza,829,76.0
Maipú,Mendoza,829,879.0
Maipú,Mendoza,852,380.0
Maipú,Mendoza,862,21.0
Maipú,Mendoza,862,17.0
Maipú,Mendoza,091,540.0
Maipú,Mendoza,931,134.0
Maipú,Mendoza,939,25.0
Maipú,Mendoza,941,160.0
Maipú,Mendoza,949,212.0
Maipú,Mendoza,960,103.0
Maipú,Mendoza,960,183.0
Malargüe,Mendoza,011,78.0
Malargüe,Mendoza,011,56.0
Malargüe,Mendoza,239,58.0
Malargüe,Mendoza,429,292.0
Malargüe,Mendoza,431,123.0
Malargüe,Mendoza,472,25.0
Malargüe,Mendoza,551,74.0
Malargüe,Mendoza,061,224.0
Malargüe,Mendoza,772,5.0
Malargüe,Mendoza,791,196.0
Malargüe,Mendoza,091,551.0
Rivadavia,Mendoza,110,53.0
Rivadavia,Mendoza,110,737.0
Rivadavia,Mendoza,012,1190.0
Rivadavia,Mendoza,012,10.0
Rivadavia,Mendoza,016,22.0
Rivadavia,Mendoza,239,92.0
Rivadavia,Mendoza,466,13.0
Rivadavia,Mendoza,475,48.0
Rivadavia,Mendoza,475,33.0
Rivadavia,Mendoza,475,41.0
Rivadavia,Mendoza,491,86.0
Rivadavia,Mendoza,829,305.0
Rivadavia,Mendoza,900,25.0
Rivadavia,Mendoza,952,6.0
San Carlos,Mendoza,103,190.0
San Carlos,Mendoza,107,15.0
San Carlos,Mendoza,110,469.0
San Carlos,Mendoza,110,177.0
San Carlos,Mendoza,011,49.0
San Carlos,Mendoza,011,286.0
San Carlos,Mendoza,011,34.0
San Carlos,Mendoza,012,567.0
San Carlos,Mendoza,012,15.0
San Carlos,Mendoza,012,8.0
San Carlos,Mendoza,013,25.0
San Carlos,Mendoza,016,15.0
San Carlos,Mendoza,016,58.0
San Carlos,Mendoza,461,56.0
San Carlos,Mendoza,466,69.0
San Carlos,Mendoza,477,22.0
San Carlos,Mendoza,842,11.0
San Martín,Mendoza,103,198.0
San Martín,Mendoza,103,232.0
San Martín,Mendoza,106,23.0
San Martín,Mendoza,107,137.0
San Martín,Mendoza,110,55.0
San Martín,Mendoza,110,41.0
San Martín,Mendoza,110,877.0
San Martín,Mendoza,011,10.0
San Martín,Mendoza,011,35.0
San Martín,Mendoza,011,75.0
San Martín,Mendoza,011,42.0
San Martín,Mendoza,011,8.0
San Martín,Mendoza,012,1722.0
San Martín,Mendoza,012,105.0
San Martín,Mendoza,013,64.0
San Martín,Mendoza,139,11.0
San Martín,Mendoza,014,38.0
San Martín,Mendoza,014,55.0
San Martín,Mendoza,016,53.0
San Martín,Mendoza,202,153.0
San Martín,Mendoza,271,195.0
San Martín,Mendoza,282,34.0
San Martín,Mendoza,310,94.0
San Martín,Mendoza,351,187.0
San Martín,Mendoza,453,40.0
San Martín,Mendoza,453,66.0
San Martín,Mendoza,461,21.0
San Martín,Mendoza,461,76.0
San Martín,Mendoza,463,80.0
San Martín,Mendoza,463,131.0
San Martín,Mendoza,463,222.0
San Martín,Mendoza,463,72.0
San Martín,Mendoza,466,150.0
San Martín,Mendoza,471,36.0
San Martín,Mendoza,473,177.0
San Martín,Mendoza,475,16.0
San Martín,Mendoza,475,67.0
San Martín,Mendoza,475,106.0
San Martín,Mendoza,477,34.0
San Martín,Mendoza,477,45.0
San Martín,Mendoza,477,52.0
San Martín,Mendoza,477,124.0
San Martín,Mendoza,477,60.0
San Martín,Mendoza,477,34.0
San Martín,Mendoza,477,43.0
San Martín,Mendoza,491,71.0
San Martín,Mendoza,492,327.0
San Martín,Mendoza,614,57.0
San Martín,Mendoza,771,15.0
San Martín,Mendoza,821,18.0
San Martín,Mendoza,862,23.0
San Martín,Mendoza,869,301.0
San Martín,Mendoza,870,85.0
San Martín,Mendoza,952,5.0
San Rafael,Mendoza,103,916.0
San Rafael,Mendoza,103,349.0
San Rafael,Mendoza,103,901.0
San Rafael,Mendoza,104,125.0
San Rafael,Mendoza,106,51.0
San Rafael,Mendoza,107,79.0
San Rafael,Mendoza,107,20.0
San Rafael,Mendoza,107,15.0
San Rafael,Mendoza,107,211.0
San Rafael,Mendoza,110,45.0
San Rafael,Mendoza,110,868.0
San Rafael,Mendoza,110,53.0
San Rafael,Mendoza,110,53.0
San Rafael,Mendoza,011,16.0
San Rafael,Mendoza,011,62.0
San Rafael,Mendoza,011,35.0
San Rafael,Mendoza,011,5.0
San Rafael,Mendoza,012,479.0
San Rafael,Mendoza,012,433.0
San Rafael,Mendoza,012,37.0
San Rafael,Mendoza,014,113.0
San Rafael,Mendoza,014,28.0
San Rafael,Mendoza,014,26.0
San Rafael,Mendoza,014,6.0
San Rafael,Mendoza,016,34.0
San Rafael,Mendoza,222,192.0
San Rafael,Mendoza,239,20.0
San Rafael,Mendoza,282,210.0
San Rafael,Mendoza,360,20.0
San Rafael,Mendoza,410,433.0
San Rafael,Mendoza,422,42.0
San Rafael,Mendoza,451,261.0
San Rafael,Mendoza,452,9.0
San Rafael,Mendoza,452,41.0
San Rafael,Mendoza,453,51.0
San Rafael,Mendoza,453,10.0
San Rafael,Mendoza,453,56.0
San Rafael,Mendoza,461,22.0
San Rafael,Mendoza,461,53.0
San Rafael,Mendoza,463,58.0
San Rafael,Mendoza,463,177.0
San Rafael,Mendoza,463,33.0
San Rafael,Mendoza,466,23.0
San Rafael,Mendoza,466,15.0
San Rafael,Mendoza,471,59.0
San Rafael,Mendoza,472,30.0
San Rafael,Mendoza,472,42.0
San Rafael,Mendoza,472,45.0
San Rafael,Mendoza,472,29.0
San Rafael,Mendoza,472,109.0
San Rafael,Mendoza,472,131.0
San Rafael,Mendoza,473,262.0
San Rafael,Mendoza,475,14.0
San Rafael,Mendoza,475,13.0
San Rafael,Mendoza,475,121.0
San Rafael,Mendoza,475,51.0
San Rafael,Mendoza,475,10.0
San Rafael,Mendoza,475,132.0
San Rafael,Mendoza,475,97.0
San Rafael,Mendoza,475,38.0
San Rafael,Mendoza,476,50.0
San Rafael,Mendoza,477,6.0
San Rafael,Mendoza,477,35.0
San Rafael,Mendoza,477,8.0
San Rafael,Mendoza,477,178.0
San Rafael,Mendoza,477,21.0
San Rafael,Mendoza,477,87.0
San Rafael,Mendoza,477,222.0
San Rafael,Mendoza,477,28.0
San Rafael,Mendoza,477,16.0
San Rafael,Mendoza,477,74.0
San Rafael,Mendoza,492,151.0
San Rafael,Mendoza,492,246.0
San Rafael,Mendoza,492,442.0
San Rafael,Mendoza,551,241.0
San Rafael,Mendoza,551,135.0
San Rafael,Mendoza,551,43.0
San Rafael,Mendoza,561,157.0
San Rafael,Mendoza,561,225.0
San Rafael,Mendoza,561,56.0
San Rafael,Mendoza,602,100.0
San Rafael,Mendoza,602,252.0
San Rafael,Mendoza,614,37.0
San Rafael,Mendoza,641,29.0
San Rafael,Mendoza,681,73.0
San Rafael,Mendoza,692,82.0
San Rafael,Mendoza,711,86.0
San Rafael,Mendoza,771,21.0
San Rafael,Mendoza,771,57.0
San Rafael,Mendoza,772,3.0
San Rafael,Mendoza,773,30.0
San Rafael,Mendoza,791,45.0
San Rafael,Mendoza,081,40.0
San Rafael,Mendoza,821,11.0
San Rafael,Mendoza,841,38.0
San Rafael,Mendoza,852,116.0
San Rafael,Mendoza,854,93.0
San Rafael,Mendoza,862,13.0
San Rafael,Mendoza,863,42.0
San Rafael,Mendoza,870,66.0
San Rafael,Mendoza,939,32.0
San Rafael,Mendoza,949,231.0
San Rafael,Mendoza,949,497.0
San Rafael,Mendoza,951,21.0
San Rafael,Mendoza,960,71.0
Santa Rosa,Mendoza,110,418.0
Santa Rosa,Mendoza,011,15.0
Santa Rosa,Mendoza,012,380.0
Santa Rosa,Mendoza,012,24.0
Santa Rosa,Mendoza,473,181.0
Tunuyán,Mendoza,103,70.0
Tunuyán,Mendoza,103,112.0
Tunuyán,Mendoza,110,1415.0
Tunuyán,Mendoza,110,69.0
Tunuyán,Mendoza,011,77.0
Tunuyán,Mendoza,012,879.0
Tunuyán,Mendoza,012,191.0
Tunuyán,Mendoza,012,49.0
Tunuyán,Mendoza,012,10.0
Tunuyán,Mendoza,016,98.0
Tunuyán,Mendoza,016,43.0
Tunuyán,Mendoza,016,249.0
Tunuyán,Mendoza,016,66.0
Tunuyán,Mendoza,463,56.0
Tunuyán,Mendoza,463,29.0
Tunuyán,Mendoza,465,16.0
Tunuyán,Mendoza,466,46.0
Tunuyán,Mendoza,475,39.0
Tunuyán,Mendoza,551,332.0
Tunuyán,Mendoza,829,859.0
Tupungato,Mendoza,103,113.0
Tupungato,Mendoza,103,81.0
Tupungato,Mendoza,110,709.0
Tupungato,Mendoza,011,182.0
Tupungato,Mendoza,011,226.0
Tupungato,Mendoza,012,825.0
Tupungato,Mendoza,012,141.0
Tupungato,Mendoza,012,147.0
Tupungato,Mendoza,016,209.0
Tupungato,Mendoza,016,455.0
Tupungato,Mendoza,016,96.0
Tupungato,Mendoza,461,35.0
Tupungato,Mendoza,463,86.0
Tupungato,Mendoza,463,25.0
Apóstoles,Misiones,107,1505.0
Apóstoles,Misiones,012,304.0
Apóstoles,Misiones,161,416.0
Apóstoles,Misiones,016,232.0
Apóstoles,Misiones,162,12.0
Apóstoles,Misiones,021,14.0
Apóstoles,Misiones,021,15.0
Apóstoles,Misiones,024,42.0
Apóstoles,Misiones,024,80.0
Apóstoles,Misiones,461,23.0
Apóstoles,Misiones,464,20.0
Apóstoles,Misiones,466,28.0
Apóstoles,Misiones,466,49.0
Apóstoles,Misiones,472,61.0
Apóstoles,Misiones,473,192.0
Cainguás,Misiones,107,623.0
Cainguás,Misiones,107,397.0
Cainguás,Misiones,012,1027.0
Cainguás,Misiones,012,163.0
Cainguás,Misiones,161,121.0
Cainguás,Misiones,161,243.0
Cainguás,Misiones,162,135.0
Cainguás,Misiones,021,11.0
Cainguás,Misiones,024,22.0
Cainguás,Misiones,351,182.0
Cainguás,Misiones,462,93.0
Cainguás,Misiones,463,16.0
Cainguás,Misiones,463,11.0
Cainguás,Misiones,465,61.0
Cainguás,Misiones,466,47.0
Cainguás,Misiones,471,224.0
Cainguás,Misiones,471,52.0
Cainguás,Misiones,475,45.0
Cainguás,Misiones,475,87.0
Cainguás,Misiones,475,31.0
Cainguás,Misiones,492,359.0
Cainguás,Misiones,702,20.0
Cainguás,Misiones,812,279.0
Candelaria,Misiones,161,176.0
Candelaria,Misiones,360,22.0
Candelaria,Misiones,463,14.0
Capital,Misiones,105,133.0
Capital,Misiones,107,290.0
Capital,Misiones,107,58.0
Capital,Misiones,107,430.0
Capital,Misiones,110,87.0
Capital,Misiones,110,56.0
Capital,Misiones,110,122.0
Capital,Misiones,011,27.0
Capital,Misiones,012,9.0
Capital,Misiones,013,55.0
Capital,Misiones,014,16.0
Capital,Misiones,161,44.0
Capital,Misiones,161,227.0
Capital,Misiones,162,19.0
Capital,Misiones,170,121.0
Capital,Misiones,181,152.0
Capital,Misiones,202,123.0
Capital,Misiones,022,55.0
Capital,Misiones,239,32.0
Capital,Misiones,024,135.0
Capital,Misiones,024,80.0
Capital,Misiones,251,73.0
Capital,Misiones,310,88.0
Capital,Misiones,310,130.0
Capital,Misiones,331,32.0
Capital,Misiones,351,2008.0
Capital,Misiones,360,231.0
Capital,Misiones,410,3327.0
Capital,Misiones,410,1463.0
Capital,Misiones,421,628.0
Capital,Misiones,422,44.0
Capital,Misiones,429,602.0
Capital,Misiones,431,104.0
Capital,Misiones,432,133.0
Capital,Misiones,432,102.0
Capital,Misiones,433,20.0
Capital,Misiones,433,19.0
Capital,Misiones,439,107.0
Capital,Misiones,451,432.0
Capital,Misiones,451,159.0
Capital,Misiones,452,16.0
Capital,Misiones,452,49.0
Capital,Misiones,453,78.0
Capital,Misiones,453,21.0
Capital,Misiones,453,168.0
Capital,Misiones,461,71.0
Capital,Misiones,461,43.0
Capital,Misiones,463,120.0
Capital,Misiones,463,23.0
Capital,Misiones,463,78.0
Capital,Misiones,463,15.0
Capital,Misiones,463,109.0
Capital,Misiones,463,6.0
Capital,Misiones,463,21.0
Capital,Misiones,463,39.0
Capital,Misiones,463,343.0
Capital,Misiones,463,17.0
Capital,Misiones,463,357.0
Capital,Misiones,463,127.0
Capital,Misiones,463,147.0
Capital,Misiones,464,23.0
Capital,Misiones,464,39.0
Capital,Misiones,464,184.0
Capital,Misiones,464,79.0
Capital,Misiones,464,38.0
Capital,Misiones,464,45.0
Capital,Misiones,465,9.0
Capital,Misiones,465,12.0
Capital,Misiones,465,50.0
Capital,Misiones,466,64.0
Capital,Misiones,466,11.0
Capital,Misiones,466,34.0
Capital,Misiones,466,230.0
Capital,Misiones,466,103.0
Capital,Misiones,469,150.0
Capital,Misiones,471,413.0
Capital,Misiones,471,1191.0
Capital,Misiones,471,154.0
Capital,Misiones,471,43.0
Capital,Misiones,472,32.0
Capital,Misiones,472,132.0
Capital,Misiones,472,107.0
Capital,Misiones,472,140.0
Capital,Misiones,472,50.0
Capital,Misiones,472,205.0
Capital,Misiones,472,73.0
Capital,Misiones,473,453.0
Capital,Misiones,474,62.0
Capital,Misiones,475,16.0
Capital,Misiones,475,14.0
Capital,Misiones,475,16.0
Capital,Misiones,475,228.0
Capital,Misiones,475,111.0
Capital,Misiones,475,7.0
Capital,Misiones,475,347.0
Capital,Misiones,475,70.0
Capital,Misiones,475,204.0
Capital,Misiones,475,21.0
Capital,Misiones,475,76.0
Capital,Misiones,475,55.0
Capital,Misiones,475,117.0
Capital,Misiones,476,45.0
Capital,Misiones,476,24.0
Capital,Misiones,477,32.0
Capital,Misiones,477,49.0
Capital,Misiones,477,47.0
Capital,Misiones,477,271.0
Capital,Misiones,477,69.0
Capital,Misiones,477,29.0
Capital,Misiones,477,455.0
Capital,Misiones,477,123.0
Capital,Misiones,477,33.0
Capital,Misiones,477,36.0
Capital,Misiones,477,20.0
Capital,Misiones,477,41.0
Capital,Misiones,477,46.0
Capital,Misiones,477,63.0
Capital,Misiones,477,4.0
Capital,Misiones,478,8.0
Capital,Misiones,492,1103.0
Capital,Misiones,492,463.0
Capital,Misiones,492,461.0
Capital,Misiones,492,38.0
Capital,Misiones,492,177.0
Capital,Misiones,492,96.0
Capital,Misiones,492,615.0
Capital,Misiones,521,94.0
Capital,Misiones,524,23.0
Capital,Misiones,530,288.0
Capital,Misiones,551,32.0
Capital,Misiones,551,373.0
Capital,Misiones,561,82.0
Capital,Misiones,561,62.0
Capital,Misiones,561,231.0
Capital,Misiones,561,57.0
Capital,Misiones,561,55.0
Capital,Misiones,562,18.0
Capital,Misiones,581,247.0
Capital,Misiones,601,64.0
Capital,Misiones,602,251.0
Capital,Misiones,611,5.0
Capital,Misiones,611,150.0
Capital,Misiones,614,58.0
Capital,Misiones,619,188.0
Capital,Misiones,620,70.0
Capital,Misiones,639,16.0
Capital,Misiones,649,95.0
Capital,Misiones,651,68.0
Capital,Misiones,651,235.0
Capital,Misiones,653,9.0
Capital,Misiones,662,84.0
Capital,Misiones,681,146.0
Capital,Misiones,682,70.0
Capital,Misiones,691,73.0
Capital,Misiones,692,120.0
Capital,Misiones,702,20.0
Capital,Misiones,702,30.0
Capital,Misiones,711,55.0
Capital,Misiones,711,62.0
Capital,Misiones,711,60.0
Capital,Misiones,742,7.0
Capital,Misiones,750,21.0
Capital,Misiones,791,49.0
Capital,Misiones,801,43.0
Capital,Misiones,801,1279.0
Capital,Misiones,812,1049.0
Capital,Misiones,821,17.0
Capital,Misiones,829,367.0
Capital,Misiones,841,362.0
Capital,Misiones,841,49.0
Capital,Misiones,842,7.0
Capital,Misiones,851,2027.0
Capital,Misiones,852,771.0
Capital,Misiones,853,671.0
Capital,Misiones,853,676.0
Capital,Misiones,854,171.0
Capital,Misiones,854,103.0
Capital,Misiones,854,527.0
Capital,Misiones,861,679.0
Capital,Misiones,862,70.0
Capital,Misiones,862,39.0
Capital,Misiones,862,36.0
Capital,Misiones,863,142.0
Capital,Misiones,863,108.0
Capital,Misiones,863,42.0
Capital,Misiones,863,97.0
Capital,Misiones,864,124.0
Capital,Misiones,869,458.0
Capital,Misiones,870,52.0
Capital,Misiones,880,55.0
Capital,Misiones,910,452.0
Capital,Misiones,910,23.0
Capital,Misiones,920,23.0
Capital,Misiones,920,567.0
Capital,Misiones,941,47.0
Capital,Misiones,942,336.0
Capital,Misiones,949,669.0
Capital,Misiones,949,1372.0
Capital,Misiones,952,5.0
Capital,Misiones,960,127.0
Concepción,Misiones,012,346.0
Concepción,Misiones,463,13.0
Eldorado,Misiones,110,44.0
Eldorado,Misiones,152,375.0
Eldorado,Misiones,161,64.0
Eldorado,Misiones,161,1076.0
Eldorado,Misiones,016,19.0
Eldorado,Misiones,162,267.0
Eldorado,Misiones,021,14.0
Eldorado,Misiones,022,56.0
Eldorado,Misiones,024,232.0
Eldorado,Misiones,024,36.0
Eldorado,Misiones,351,304.0
Eldorado,Misiones,451,8.0
Eldorado,Misiones,452,57.0
Eldorado,Misiones,453,29.0
Eldorado,Misiones,453,67.0
Eldorado,Misiones,463,53.0
Eldorado,Misiones,463,101.0
Eldorado,Misiones,469,268.0
Eldorado,Misiones,471,275.0
Eldorado,Misiones,471,36.0
Eldorado,Misiones,475,70.0
Eldorado,Misiones,081,39.0
Eldorado,Misiones,880,36.0
General Manuel Belgrano,Misiones,107,270.0
General Manuel Belgrano,Misiones,012,592.0
General Manuel Belgrano,Misiones,161,32.0
General Manuel Belgrano,Misiones,016,253.0
General Manuel Belgrano,Misiones,477,18.0
Guaraní,Misiones,107,279.0
Guaraní,Misiones,012,221.0
Guaraní,Misiones,161,73.0
Guaraní,Misiones,021,38.0
Guaraní,Misiones,453,47.0
Guaraní,Misiones,461,157.0
Guaraní,Misiones,462,21.0
Guaraní,Misiones,463,14.0
Guaraní,Misiones,466,25.0
Guaraní,Misiones,475,69.0
Guaraní,Misiones,475,30.0
Guaraní,Misiones,492,232.0
Guaraní,Misiones,614,24.0
Iguazú,Misiones,107,76.0
Iguazú,Misiones,110,25.0
Iguazú,Misiones,161,818.0
Iguazú,Misiones,016,243.0
Iguazú,Misiones,170,921.0
Iguazú,Misiones,024,84.0
Iguazú,Misiones,024,159.0
Iguazú,Misiones,331,11.0
Iguazú,Misiones,332,59.0
Iguazú,Misiones,360,31.0
Iguazú,Misiones,439,135.0
Iguazú,Misiones,463,16.0
Iguazú,Misiones,463,33.0
Iguazú,Misiones,471,199.0
Iguazú,Misiones,471,51.0
Iguazú,Misiones,472,54.0
Iguazú,Misiones,472,72.0
Iguazú,Misiones,475,53.0
Iguazú,Misiones,475,49.0
Iguazú,Misiones,477,25.0
Iguazú,Misiones,477,14.0
Iguazú,Misiones,477,400.0
Iguazú,Misiones,492,265.0
Iguazú,Misiones,502,139.0
Iguazú,Misiones,551,1982.0
Iguazú,Misiones,551,220.0
Iguazú,Misiones,561,166.0
Iguazú,Misiones,561,29.0
Iguazú,Misiones,602,42.0
Iguazú,Misiones,649,13.0
Iguazú,Misiones,661,6.0
Iguazú,Misiones,711,78.0
Iguazú,Misiones,771,29.0
Iguazú,Misiones,791,76.0
Iguazú,Misiones,791,144.0
Iguazú,Misiones,791,46.0
Iguazú,Misiones,841,38.0
Iguazú,Misiones,862,28.0
Iguazú,Misiones,910,21.0
Iguazú,Misiones,910,261.0
Iguazú,Misiones,990,64.0
Leandro N. Alem,Misiones,101,240.0
Leandro N. Alem,Misiones,107,141.0
Leandro N. Alem,Misiones,107,215.0
Leandro N. Alem,Misiones,120,467.0
Leandro N. Alem,Misiones,012,103.0
Leandro N. Alem,Misiones,161,210.0
Leandro N. Alem,Misiones,162,123.0
Leandro N. Alem,Misiones,170,189.0
Leandro N. Alem,Misiones,022,33.0
Leandro N. Alem,Misiones,222,205.0
Leandro N. Alem,Misiones,251,29.0
Leandro N. Alem,Misiones,310,69.0
Leandro N. Alem,Misiones,453,45.0
Leandro N. Alem,Misiones,463,148.0
Leandro N. Alem,Misiones,463,84.0
Leandro N. Alem,Misiones,473,145.0
Leandro N. Alem,Misiones,477,91.0
Leandro N. Alem,Misiones,492,371.0
Leandro N. Alem,Misiones,702,18.0
Leandro N. Alem,Misiones,949,173.0
Libertador General San Martín,Misiones,161,30.0
Libertador General San Martín,Misiones,161,550.0
Libertador General San Martín,Misiones,162,29.0
Libertador General San Martín,Misiones,170,145.0
Libertador General San Martín,Misiones,021,23.0
Libertador General San Martín,Misiones,021,21.0
Libertador General San Martín,Misiones,239,219.0
Libertador General San Martín,Misiones,024,58.0
Libertador General San Martín,Misiones,433,35.0
Libertador General San Martín,Misiones,463,13.0
Libertador General San Martín,Misiones,466,35.0
Libertador General San Martín,Misiones,466,47.0
Libertador General San Martín,Misiones,471,39.0
Libertador General San Martín,Misiones,852,195.0
Montecarlo,Misiones,107,207.0
Montecarlo,Misiones,012,173.0
Montecarlo,Misiones,161,536.0
Montecarlo,Misiones,162,205.0
Montecarlo,Misiones,162,30.0
Montecarlo,Misiones,170,417.0
Montecarlo,Misiones,021,46.0
Montecarlo,Misiones,022,28.0
Montecarlo,Misiones,024,137.0
Montecarlo,Misiones,024,75.0
Montecarlo,Misiones,331,18.0
Montecarlo,Misiones,463,22.0
Montecarlo,Misiones,463,24.0
Montecarlo,Misiones,466,67.0
Montecarlo,Misiones,492,23.0
Montecarlo,Misiones,711,142.0
Montecarlo,Misiones,812,22.0
Oberá,Misiones,107,154.0
Oberá,Misiones,107,841.0
Oberá,Misiones,107,995.0
Oberá,Misiones,110,18.0
Oberá,Misiones,110,75.0
Oberá,Misiones,012,855.0
Oberá,Misiones,012,351.0
Oberá,Misiones,161,85.0
Oberá,Misiones,161,607.0
Oberá,Misiones,016,470.0
Oberá,Misiones,016,33.0
Oberá,Misiones,162,15.0
Oberá,Misiones,221,35.0
Oberá,Misiones,281,111.0
Oberá,Misiones,351,308.0
Oberá,Misiones,439,150.0
Oberá,Misiones,451,72.0
Oberá,Misiones,452,14.0
Oberá,Misiones,452,40.0
Oberá,Misiones,453,71.0
Oberá,Misiones,453,23.0
Oberá,Misiones,453,86.0
Oberá,Misiones,454,2.0
Oberá,Misiones,461,9.0
Oberá,Misiones,461,46.0
Oberá,Misiones,463,35.0
Oberá,Misiones,463,97.0
Oberá,Misiones,463,236.0
Oberá,Misiones,463,101.0
Oberá,Misiones,469,20.0
Oberá,Misiones,471,205.0
Oberá,Misiones,471,43.0
Oberá,Misiones,472,25.0
Oberá,Misiones,472,62.0
Oberá,Misiones,475,47.0
Oberá,Misiones,475,163.0
Oberá,Misiones,475,36.0
Oberá,Misiones,475,30.0
Oberá,Misiones,475,64.0
Oberá,Misiones,476,31.0
Oberá,Misiones,476,31.0
Oberá,Misiones,477,24.0
Oberá,Misiones,477,15.0
Oberá,Misiones,614,34.0
Oberá,Misiones,750,13.0
Oberá,Misiones,821,42.0
Oberá,Misiones,853,160.0
Oberá,Misiones,870,101.0
Oberá,Misiones,880,43.0
San Ignacio,Misiones,107,222.0
San Ignacio,Misiones,107,425.0
San Ignacio,Misiones,012,719.0
San Ignacio,Misiones,012,54.0
San Ignacio,Misiones,161,146.0
San Ignacio,Misiones,016,189.0
San Ignacio,Misiones,021,13.0
San Ignacio,Misiones,471,45.0
San Ignacio,Misiones,475,67.0
San Ignacio,Misiones,551,15.0
San Ignacio,Misiones,561,259.0
San Ignacio,Misiones,614,20.0
San Javier,Misiones,492,164.0
25 de Mayo,Misiones,161,104.0
Añelo,Neuquén,110,340.0
Añelo,Neuquén,012,710.0
Añelo,Neuquén,202,155.0
Añelo,Neuquén,281,56.0
Añelo,Neuquén,281,700.0
Añelo,Neuquén,382,72.0
Añelo,Neuquén,421,690.0
Añelo,Neuquén,422,909.0
Añelo,Neuquén,429,687.0
Añelo,Neuquén,431,81.0
Añelo,Neuquén,439,82.0
Añelo,Neuquén,452,6.0
Añelo,Neuquén,453,40.0
Añelo,Neuquén,466,57.0
Añelo,Neuquén,492,648.0
Añelo,Neuquén,091,563.0
Catán Lil,Neuquén,014,12.0
Collón Curá,Neuquén,032,113.0
Confluencia,Neuquén,101,69.0
Confluencia,Neuquén,105,57.0
Confluencia,Neuquén,107,200.0
Confluencia,Neuquén,110,129.0
Confluencia,Neuquén,011,5.0
Confluencia,Neuquén,012,2039.0
Confluencia,Neuquén,012,156.0
Confluencia,Neuquén,012,18.0
Confluencia,Neuquén,012,177.0
Confluencia,Neuquén,013,45.0
Confluencia,Neuquén,141,42.0
Confluencia,Neuquén,014,136.0
Confluencia,Neuquén,014,28.0
Confluencia,Neuquén,014,13.0
Confluencia,Neuquén,016,47.0
Confluencia,Neuquén,162,101.0
Confluencia,Neuquén,162,28.0
Confluencia,Neuquén,016,49.0
Confluencia,Neuquén,017,30.0
Confluencia,Neuquén,170,113.0
Confluencia,Neuquén,181,56.0
Confluencia,Neuquén,192,102.0
Confluencia,Neuquén,201,180.0
Confluencia,Neuquén,021,716.0
Confluencia,Neuquén,239,220.0
Confluencia,Neuquén,239,119.0
Confluencia,Neuquén,239,31.0
Confluencia,Neuquén,251,82.0
Confluencia,Neuquén,251,524.0
Confluencia,Neuquén,251,58.0
Confluencia,Neuquén,259,236.0
Confluencia,Neuquén,259,462.0
Confluencia,Neuquén,259,248.0
Confluencia,Neuquén,265,36.0
Confluencia,Neuquén,267,25.0
Confluencia,Neuquén,281,791.0
Confluencia,Neuquén,282,142.0
Confluencia,Neuquén,282,205.0
Confluencia,Neuquén,032,33.0
Confluencia,Neuquén,329,22.0
Confluencia,Neuquén,329,83.0
Confluencia,Neuquén,331,19.0
Confluencia,Neuquén,331,25.0
Confluencia,Neuquén,331,99.0
Confluencia,Neuquén,331,8.0
Confluencia,Neuquén,331,218.0
Confluencia,Neuquén,351,467.0
Confluencia,Neuquén,351,161.0
Confluencia,Neuquén,351,439.0
Confluencia,Neuquén,352,232.0
Confluencia,Neuquén,381,391.0
Confluencia,Neuquén,381,117.0
Confluencia,Neuquén,382,84.0
Confluencia,Neuquén,390,85.0
Confluencia,Neuquén,410,1949.0
Confluencia,Neuquén,410,2223.0
Confluencia,Neuquén,421,985.0
Confluencia,Neuquén,422,932.0
Confluencia,Neuquén,429,2432.0
Confluencia,Neuquén,431,993.0
Confluencia,Neuquén,431,163.0
Confluencia,Neuquén,432,404.0
Confluencia,Neuquén,432,205.0
Confluencia,Neuquén,432,26.0
Confluencia,Neuquén,432,308.0
Confluencia,Neuquén,433,33.0
Confluencia,Neuquén,433,17.0
Confluencia,Neuquén,439,40.0
Confluencia,Neuquén,439,511.0
Confluencia,Neuquén,451,755.0
Confluencia,Neuquén,451,192.0
Confluencia,Neuquén,451,35.0
Confluencia,Neuquén,451,17.0
Confluencia,Neuquén,452,39.0
Confluencia,Neuquén,452,13.0
Confluencia,Neuquén,452,19.0
Confluencia,Neuquén,452,49.0
Confluencia,Neuquén,452,22.0
Confluencia,Neuquén,452,4.0
Confluencia,Neuquén,452,124.0
Confluencia,Neuquén,452,8.0
Confluencia,Neuquén,452,250.0
Confluencia,Neuquén,453,178.0
Confluencia,Neuquén,453,169.0
Confluencia,Neuquén,453,25.0
